#wl	f0 ( W/m^2/um/sr)
911.6	891.7618282786239
911.625	892.1571367305244
911.6500000000001	892.2260719387257
911.6750000000001	892.2145427749193
911.7	892.1765684667492
911.725	892.0962040008402
911.75	891.8128703045226
911.7750000000001	890.7413074601662
911.8000000000001	887.646805964005
911.825	881.430828324995
911.85	872.9826786913741
911.875	864.9910499764145
911.9000000000001	858.5331497190571
911.9250000000001	852.9038806361103
911.95	850.383249762311
911.975	855.3598123202993
912.0	866.7346311946357
912.0250000000001	876.7340028437662
912.0500000000001	877.2667321346247
912.075	864.2594575958096
912.1	840.8328860932088
912.125	820.3920882793986
912.1500000000001	818.568442313565
912.1750000000001	836.604350469085
912.2	860.2211731557119
912.225	876.5866113761437
912.25	884.2250620410847
912.2750000000001	887.4437967711567
912.3000000000001	889.2070694814598
912.325	890.2400186186135
912.35	890.6904152934159
912.375	890.8024799644876
912.4000000000001	890.7849664253604
912.4250000000001	890.7149522312915
912.45	890.5646035431432
912.475	890.2466024305272
912.5	889.7055209898054
912.5250000000001	889.0174477058565
912.5500000000001	888.336767473222
912.575	887.7974144080104
912.6	887.6002996749937
912.625	887.9583131801962
912.6500000000001	888.7431155490447
912.6750000000001	889.5046597780823
912.7	889.9408897680687
912.725	890.0818472829259
912.75	890.0726259500026
912.7750000000001	889.9759568087626
912.8000000000001	889.7225250078286
912.825	889.1624913801562
912.85	888.285315832318
912.875	887.4752472110725
912.9000000000001	887.297024721347
912.9250000000001	887.8426219177366
912.95	888.5495874449765
912.975	888.7065599074781
913.0	887.8669490528047
913.0250000000001	886.0916576388108
913.0500000000001	884.2845761041654
913.075	883.7847059292162
913.1	884.9838588524043
913.125	886.8534716143155
913.1500000000001	888.1413811157155
913.1750000000001	888.307415061382
913.2	887.2469417939972
913.225	885.0435527464629
913.25	882.3474967537059
913.2750000000001	880.3098818959808
913.3000000000001	879.6267539639247
913.325	880.140850767349
913.35	881.5416941228807
913.375	883.6091709135496
913.4000000000001	885.7577814470887
913.4250000000001	887.1847902099073
913.45	887.4521289398003
913.475	886.6689650309729
913.5	885.483339393568
913.5250000000001	884.876070162363
913.5500000000001	885.3782281869758
913.575	886.5422741070307
913.6	887.5540731230593
913.625	888.0660918796277
913.6500000000001	888.2126241548002
913.6750000000001	888.2090275352418
913.7	888.165688269564
913.725	888.1136072202372
913.75	888.0459008570516
913.7750000000001	887.8903970142031
913.8000000000001	887.3639717981816
913.825	885.7239532420206
913.85	881.8147175097978
913.875	875.2073777097917
913.9000000000001	868.0914858948469
913.9250000000001	864.9351824859416
913.95	868.2595179624903
913.975	875.5367381458462
914.0	882.0991901356422
914.0250000000001	885.7207362656378
914.0500000000001	887.0350709301817
914.075	887.3340399309684
914.1	887.3387355176139
914.125	887.2450935311687
914.1500000000001	886.943297187785
914.1750000000001	885.999114619453
914.2	883.7169196411515
914.225	879.7946062005901
914.25	875.1334871590875
914.2750000000001	871.3925232691455
914.3000000000001	869.5827242886115
914.325	869.6974964149617
914.35	871.2579397633946
914.375	873.4925594574272
914.4000000000001	875.5880299369919
914.4250000000001	877.1096098129749
914.45	877.8440694986165
914.475	877.8313214804041
914.5	877.9167711667442
914.5250000000001	879.0320729011739
914.5500000000001	880.6193110653162
914.575	881.139412225281
914.6	880.2958151172637
914.625	879.5065269645775
914.6500000000001	879.777182576952
914.6750000000001	880.1170331533849
914.7	878.9208274601126
914.725	876.2549431092059
914.75	873.5413036430526
914.7750000000001	870.6188404490983
914.8000000000001	864.3514011785745
914.825	852.9533241644275
914.85	842.0030462665129
914.875	840.7487152049339
914.9000000000001	850.2268767364025
914.9250000000001	861.158612062372
914.95	864.3264746069134
914.975	857.3151844774568
915.0	844.1054802011669
915.0250000000001	833.8096671755504
915.0500000000001	835.2784167064656
915.075	848.1423259934414
915.1	862.8973778066289
915.125	871.4437950790715
915.1500000000001	873.6987256829989
915.1750000000001	874.12851172961
915.2	875.8444189584518
915.225	878.8591154628575
915.25	881.7584603855395
915.2750000000001	883.5006828808165
915.3000000000001	883.7920290462613
915.325	882.5844740201604
915.35	880.0750626012612
915.375	877.4346543055593
915.4000000000001	876.5481575186992
915.4250000000001	878.1273832137143
915.45	880.8487454213082
915.475	882.9877050256991
915.5	883.9876252065753
915.5250000000001	884.1374144205702
915.5500000000001	883.5767813563049
915.575	881.9461739546549
915.6	878.9279907273996
915.625	875.307313780464
915.6500000000001	873.1577041859365
915.6750000000001	874.0692674129963
915.7	877.3145172217011
915.725	880.6441477214885
915.75	882.4594015750193
915.7750000000001	882.2685809262299
915.8000000000001	879.6607020563114
915.825	874.3424706308913
915.85	867.5361378632103
915.875	861.6159422204339
915.9000000000001	857.2205034675836
915.9250000000001	853.3544771231103
915.95	851.5667374092008
915.975	855.4619163533163
916.0	864.6555353246713
916.0250000000001	874.1190506220495
916.0500000000001	880.0109128951945
916.075	882.3925544042837
916.1	882.9184501179815
916.125	882.597291972642
916.1500000000001	881.6129971056247
916.1750000000001	880.0800279343737
916.2	878.4990938450682
916.225	877.2622463507867
916.25	876.1530388883865
916.2750000000001	875.1910430626308
916.3000000000001	875.3090421559739
916.325	877.0533027356673
916.35	879.4806612755871
916.375	881.2272296861637
916.4000000000001	881.7522262449718
916.4250000000001	881.1469651263536
916.45	879.6049744343769
916.475	877.4153324660432
916.5	875.0915365881837
916.5250000000001	873.3295626571655
916.5500000000001	872.4667935687804
916.575	871.3049056204604
916.6	867.060365039302
916.625	857.9869331048549
916.6500000000001	846.1806597520566
916.6750000000001	837.16413433151
916.7	836.5227671487702
916.725	845.5907841726602
916.75	859.5334395524991
916.7750000000001	871.2897698464859
916.8000000000001	877.2990517576003
916.825	878.219346777699
916.85	876.3565975647783
916.875	874.3204413360966
916.9000000000001	874.1925315577483
916.9250000000001	876.1069222331606
916.95	878.3271954113997
916.975	879.065551434896
917.0	877.5801575479138
917.0250000000001	874.1379828277802
917.0500000000001	869.9512079529726
917.075	866.7984911730159
917.1	865.92283419788
917.125	867.0714945787131
917.1500000000001	868.7305352560937
917.1750000000001	869.5469878770555
917.2	869.358834721105
917.225	868.5435709827198
917.25	867.2082360561991
917.2750000000001	865.7475789192903
917.3000000000001	865.1658356963396
917.325	866.1463041597713
917.35	868.3736706710279
917.375	870.6368535187197
917.4000000000001	871.3266252063488
917.4250000000001	869.7326533711446
917.45	867.101026821531
917.475	865.1050628164137
917.5	862.8710925120234
917.5250000000001	857.3031857549859
917.5500000000001	847.5879070885242
917.575	837.6821274727893
917.6	832.8598598938537
917.625	835.2806645936894
917.6500000000001	843.294912049427
917.6750000000001	853.4148004255915
917.7	862.7243204622138
917.725	869.7320239627218
917.75	873.6570748303914
917.7750000000001	874.212492796297
917.8000000000001	872.1925313462376
917.825	869.5643315758144
917.85	868.317983011533
917.875	868.8488140865135
917.9000000000001	870.0051272745179
917.9250000000001	871.0456592845737
917.95	872.4211564628291
917.975	874.2615966438782
918.0	875.3935027719353
918.0250000000001	874.0435515831541
918.0500000000001	868.91472213992
918.075	860.7980109892095
918.1	853.9463408338738
918.125	853.3348355840778
918.1500000000001	859.1348641711664
918.1750000000001	866.4786218163514
918.2	871.1317683511663
918.225	872.7677906633734
918.25	872.9457733784616
918.2750000000001	872.5271068806517
918.3000000000001	871.6446862626243
918.325	870.3698344883429
918.35	868.3887564919531
918.375	865.3438084208178
918.4000000000001	862.4507875541925
918.4250000000001	862.2757420784104
918.45	865.6390808959472
918.475	870.1188803586602
918.5	872.5853621268867
918.5250000000001	871.9994228477848
918.5500000000001	869.64846250165
918.575	867.9441743521035
918.6	868.6621595220458
918.625	871.3707437395979
918.6500000000001	873.9328156631971
918.6750000000001	874.6711616960836
918.7	873.6642281070685
918.725	872.4083584915674
918.75	872.420986622461
918.7750000000001	873.8186629546594
918.8000000000001	875.4742568716299
918.825	876.3927236101198
918.85	876.2349019457781
918.875	874.8031876057041
918.9000000000001	872.0359984705711
918.9250000000001	868.8809938409507
918.95	867.2849539495004
918.975	868.1422182118392
919.0	869.6389114786006
919.0250000000001	868.767890146451
919.0500000000001	864.6373124522423
919.075	860.0045567522012
919.1	858.8128168615472
919.125	861.7319631730198
919.1500000000001	865.4527360403858
919.1750000000001	866.9253419467163
919.2	866.4991625102734
919.225	866.1937595567214
919.25	866.5535913529229
919.2750000000001	866.6369530017972
919.3000000000001	866.3026072514104
919.325	866.5720839718186
919.35	867.7188561273838
919.375	868.7621555363775
919.4000000000001	868.9903710379637
919.4250000000001	868.4416068182409
919.45	866.8004593231631
919.475	863.5798563490426
919.5	859.7117319764936
919.5250000000001	857.0389840765964
919.5500000000001	856.118239479053
919.575	856.4413557839299
919.6	858.244411102792
919.625	862.0384451124394
919.6500000000001	866.8134271347928
919.6750000000001	870.309760951109
919.7	870.9955264041747
919.725	869.2672108378565
919.75	867.204349708954
919.7750000000001	867.0080941683876
919.8000000000001	869.0017503426218
919.825	871.564861289649
919.85	873.0263176753485
919.875	872.7217039799774
919.9000000000001	870.6600716960908
919.9250000000001	867.4710989928639
919.95	864.5509536204029
919.975	863.2698776961636
920.0	863.9050307195556
920.0250000000001	865.3897452450657
920.0500000000001	865.969800054946
920.075	864.585381262064
920.1	861.3390624581015
920.125	856.2104627988947
920.1500000000001	849.3479728130543
920.1750000000001	843.549382873789
920.2	842.939955670849
920.225	847.6629165875352
920.25	853.5912345961476
920.2750000000001	858.0540600126672
920.3000000000001	861.8693040870988
920.325	865.6930801423716
920.35	868.1068514528489
920.375	867.5740322465015
920.4000000000001	864.4474109395624
920.4250000000001	861.0359173823833
920.45	859.8100096059251
920.475	860.9809490468001
920.5	862.0069647006941
920.5250000000001	860.1374918073212
920.5500000000001	855.8312092570783
920.575	852.982107111504
920.6	854.6215961653412
920.625	859.2292854251825
920.6500000000001	862.5667785349489
920.6750000000001	861.9192871083497
920.7	857.866326462332
920.725	853.5667875737607
920.75	852.5297622677743
920.7750000000001	855.7089241920947
920.8000000000001	860.8359852973795
920.825	864.9544144099688
920.85	866.5217312980019
920.875	864.9833472161937
920.9000000000001	860.6298190718078
920.9250000000001	855.9490584912729
920.95	854.6367219487059
920.975	857.2470884804857
921.0	859.5022588590502
921.0250000000001	856.5307117987346
921.0500000000001	848.4507361205684
921.075	841.4303845079469
921.1	841.7519123058521
921.125	848.3987649679507
921.1500000000001	853.8093995441902
921.1750000000001	850.9678303184688
921.2	837.9934948204423
921.225	820.1501456798314
921.25	808.9263548551154
921.2750000000001	812.2637780306126
921.3000000000001	824.9778281693243
921.325	835.489947889545
921.35	839.5264540010834
921.375	841.4100835886622
921.4000000000001	845.0104296444833
921.4250000000001	847.3609304225636
921.45	840.1168890546335
921.475	816.3789302231597
921.5	779.762765541966
921.5250000000001	749.2798462593305
921.5500000000001	747.1137022054446
921.575	774.9996323829353
921.6	810.8998699598229
921.625	831.8859152986765
921.6500000000001	831.7866186270369
921.6750000000001	819.505032018385
921.7	809.2731788772476
921.725	810.3117926902056
921.75	821.7037854229332
921.7750000000001	836.8544154344881
921.8000000000001	850.121176083827
921.825	858.8695934975194
921.85	863.0131789657975
921.875	863.7165578640889
921.9000000000001	861.4783915035474
921.9250000000001	854.9415554374945
921.95	841.6988521767569
921.975	821.7076517889582
922.0	800.2647958037568
922.0250000000001	784.8817941969037
922.0500000000001	779.7224334498633
922.075	785.9813707113755
922.1	802.8063370240438
922.125	824.2527097039247
922.1500000000001	841.4858623646343
922.1750000000001	849.8965871736289
922.2	851.2235699502861
922.225	850.3469039235521
922.25	851.1514577281416
922.2750000000001	854.0237580698669
922.3000000000001	856.977481882149
922.325	858.5865595194983
922.35	858.9432242923665
922.375	858.6857263132094
922.4000000000001	858.2248494886386
922.4250000000001	857.7007420941103
922.45	857.1418773677945
922.475	856.5492543706798
922.5	855.9133620421566
922.5250000000001	855.1871745814991
922.5500000000001	854.1783927296556
922.575	852.3448360788167
922.6	848.733320521145
922.625	842.5017275588858
922.6500000000001	833.8342840383053
922.6750000000001	824.3845557825673
922.7	817.0505489726293
922.725	814.8148802645588
922.75	818.1836539738728
922.7750000000001	824.1221723951769
922.8000000000001	828.9584068467307
922.825	831.0153335533619
922.85	829.9988789131272
922.875	826.6147596270312
922.9000000000001	823.0373420208942
922.9250000000001	820.9898164781642
922.95	818.728222137444
922.975	810.8488379245341
923.0	791.8186442921126
923.0250000000001	763.0163653854275
923.0500000000001	737.8532060915244
923.075	732.7060638603723
923.1	748.936249204191
923.125	771.8145560175633
923.1500000000001	787.97931285725
923.1750000000001	795.4221373900473
923.2	798.2571727569043
923.225	799.8313232220984
923.25	801.5043107908774
923.2750000000001	804.0854747699653
923.3000000000001	807.9391826924515
923.325	812.2556456741667
923.35	815.8417451202928
923.375	818.1244496196986
923.4000000000001	819.2255546974826
923.4250000000001	820.5343545641506
923.45	824.0045529450094
923.475	829.1140805299473
923.5	832.4082243834258
923.5250000000001	831.566405603968
923.5500000000001	828.7725115686142
923.575	828.7803841692031
923.6	833.5714710546898
923.625	840.491037394799
923.6500000000001	846.0060738443291
923.6750000000001	849.0693147221625
923.7	850.4725758052862
923.725	850.9531241407191
923.75	850.5300717651701
923.7750000000001	848.8672945996929
923.8000000000001	845.9400159317744
923.825	842.5494327210832
923.85	840.1641945924354
923.875	839.5281124423242
923.9000000000001	838.6654632412577
923.9250000000001	832.4258378286517
923.95	815.6957023850048
923.975	790.843520804969
924.0	771.8616117901182
924.0250000000001	773.4793412956275
924.0500000000001	794.8832838553298
924.075	821.4464672747541
924.1	840.3920903945052
924.125	848.4667111057735
924.1500000000001	848.8436368354868
924.1750000000001	846.8349947464263
924.2	846.7659196696865
924.225	849.3639777700889
924.25	852.3555659938324
924.2750000000001	853.818820689311
924.3000000000001	853.6044621636344
924.325	852.3214480610776
924.35	850.7640518486595
924.375	849.429586105199
924.4000000000001	847.4054086177682
924.4250000000001	843.0910936171781
924.45	837.1977727149904
924.475	833.8551044693041
924.5	836.8073996243728
924.5250000000001	844.787589091015
924.5500000000001	852.7077150110329
924.575	856.5317807939923
924.6	854.7264376254665
924.625	847.1172294756567
924.6500000000001	836.2309114622211
924.6750000000001	828.5293301334215
924.7	829.30462144166
924.725	836.1900798396241
924.75	841.9436720719706
924.7750000000001	842.9339613049186
924.8000000000001	841.030280563302
924.825	837.8192386028409
924.85	831.2250664266622
924.875	820.5749663933302
924.9000000000001	812.0289387546729
924.9250000000001	813.1659301031614
924.95	823.629785187031
924.975	836.7589951194835
925.0	847.5357061518789
925.0250000000001	854.3174520286345
925.0500000000001	856.3617306231522
925.075	853.3395811237729
925.1	846.8587524167311
925.125	841.1879823403251
925.1500000000001	840.404798450278
925.1750000000001	844.5334479567791
925.2	850.3591324300503
925.225	855.0630812161268
925.25	857.5081531073713
925.2750000000001	857.888855287621
925.3000000000001	857.4918784038699
925.325	857.628430059768
925.35	858.1999828606367
925.375	857.922004131217
925.4000000000001	855.8690137248802
925.4250000000001	852.0436591532457
925.45	846.7185941506648
925.475	840.5313095432425
925.5	835.1507566933643
925.5250000000001	831.9256879166257
925.5500000000001	829.5188500894081
925.575	825.1188556184507
925.6	819.4846711554408
925.625	818.4160655316101
925.6500000000001	825.7457364168584
925.6750000000001	837.0626597069156
925.7	843.4815865951145
925.725	837.7838918250704
925.75	815.0009154112137
925.7750000000001	774.3389233794594
925.8000000000001	727.3382290568768
925.825	698.9968069935429
925.85	708.7125052656197
925.875	749.5086811787295
925.9000000000001	795.3200433476401
925.9250000000001	826.3962649888623
925.95	839.9421632783676
925.975	841.4488271737933
926.0	834.3126544207835
926.0250000000001	818.4088722924936
926.0500000000001	796.7028436617207
926.075	778.9317665930128
926.1	773.0712848255146
926.125	777.5413034811507
926.1500000000001	788.2086772789729
926.1750000000001	804.5301368346941
926.2	823.8947361611616
926.225	840.0642385405433
926.25	849.1866144728136
926.2750000000001	851.2755910559536
926.3000000000001	848.0883267470169
926.325	843.2745711677027
926.35	841.6676215302587
926.375	845.3228260249543
926.4000000000001	851.49083874591
926.4250000000001	855.6624478749133
926.45	855.0502432824254
926.475	849.2247985837912
926.5	840.2225597353791
926.5250000000001	832.4548205879258
926.5500000000001	829.6402160182822
926.575	830.7607328510713
926.6	831.3330948913408
926.625	829.7485142294277
926.6500000000001	829.772821383276
926.6750000000001	835.0836597573817
926.7	844.1064992433751
926.725	852.2315825251686
926.75	856.3908632415747
926.7750000000001	855.8297905904745
926.8000000000001	851.1370412780786
926.825	844.8673940827704
926.85	841.4206236820901
926.875	843.27481094234
926.9000000000001	848.010449942969
926.9250000000001	851.4584192168355
926.95	852.6504788070059
926.975	853.6236940876615
927.0	855.687234578036
927.0250000000001	858.0670078430771
927.0500000000001	859.6231552292599
927.075	860.0432903467226
927.1	859.2859122020066
927.125	857.0105807726956
927.1500000000001	853.2893882997143
927.1750000000001	849.7426718377519
927.2	848.7236196389472
927.225	850.4909285556436
927.25	852.2796073868824
927.2750000000001	851.2437210104226
927.3000000000001	847.7940233610462
927.325	845.1972040962695
927.35	845.7288843730903
927.375	848.4428735105897
927.4000000000001	851.348572461158
927.4250000000001	853.561762296989
927.45	854.3530086092126
927.475	852.5630010268592
927.5	848.4287767600429
927.5250000000001	844.5679555233193
927.5500000000001	843.5499723197722
927.575	845.3386211791814
927.6	848.4543926837862
927.625	852.0049655211639
927.6500000000001	855.3801232301938
927.6750000000001	857.8154243049717
927.7	859.0497541655623
927.725	859.4663426165164
927.75	859.5314114586926
927.7750000000001	859.4514765890085
927.8000000000001	859.1466231190002
927.825	858.2831446973132
927.85	856.5507829339922
927.875	854.3630192003167
927.9000000000001	853.0750697364772
927.9250000000001	853.7093835486389
927.95	855.6364423173845
927.975	857.230663917836
928.0	857.2893387696863
928.0250000000001	855.3477536541689
928.0500000000001	851.590015530231
928.075	847.034856897161
928.1	843.2329103244854
928.125	841.5279528040767
928.1500000000001	842.4152588303375
928.1750000000001	844.889513293054
928.2	846.7134689677943
928.225	846.3922908412349
928.25	844.7816946311831
928.2750000000001	844.1093066047525
928.3000000000001	845.5232776216723
928.325	847.8566944568503
928.35	848.8030050250875
928.375	846.9492073986232
928.4000000000001	842.4991300003159
928.4250000000001	837.3326659296476
928.45	834.8485607255852
928.475	837.5971873075533
928.5	844.3327665760338
928.5250000000001	851.1076688850187
928.5500000000001	855.0939222288393
928.575	856.0116696434176
928.6	854.9375292217112
928.625	853.3619600899136
928.6500000000001	852.684566767931
928.6750000000001	853.2164268757296
928.7	853.9121529668498
928.725	853.7743824565458
928.75	852.9900796181918
928.7750000000001	852.0473756601227
928.8000000000001	850.4433532713748
928.825	847.3685033048558
928.85	843.3588919151259
928.875	840.1317151197017
928.9000000000001	838.530330251963
928.9250000000001	837.4205633154094
928.95	835.7520915022981
928.975	835.1998805221654
929.0	838.3699909539306
929.0250000000001	844.6180484412789
929.0500000000001	850.3394609191882
929.075	852.9285474519146
929.1	852.2982398743166
929.125	849.175624801941
929.1500000000001	844.0651880715036
929.1750000000001	838.5228972382092
929.2	834.9946434233128
929.225	832.7978681595218
929.25	827.3427753692973
929.2750000000001	817.834372261709
929.3000000000001	811.9789757146418
929.325	816.6472580234313
929.35	827.7821124389577
929.375	836.400292262199
929.4000000000001	840.2010599429083
929.4250000000001	843.1548436988496
929.45	847.6149516694809
929.475	852.1118950187551
929.5	854.9087163028049
929.5250000000001	856.0176140562987
929.5500000000001	856.2044484517443
929.575	855.7738531657326
929.6	854.2198437700653
929.625	850.5666973410058
929.6500000000001	844.6648744298066
929.6750000000001	838.7089723473035
929.7	836.4065463839864
929.725	839.3032338044393
929.75	844.5749789220679
929.7750000000001	847.5095607258118
929.8000000000001	845.6551536721445
929.825	840.50303611727
929.85	835.9576982537162
929.875	834.7200115482044
929.9000000000001	835.8397491134226
929.9250000000001	836.656311631093
929.95	836.5576643490958
929.975	837.124691403687
930.0	839.3273811085296
930.0250000000001	842.7281747225225
930.0500000000001	846.6530157873844
930.075	850.3928807102394
930.1	853.1138632746578
930.125	854.4420149526715
930.1500000000001	854.5435894833648
930.1750000000001	853.6239738247383
930.2	851.9826365080726
930.225	850.5139868832564
930.25	850.3134953240992
930.2750000000001	851.4019422991598
930.3000000000001	852.3982658604776
930.325	851.5307512323975
930.35	847.8094988157569
930.375	842.2650799825573
930.4000000000001	838.3109864119542
930.4250000000001	839.0351957318545
930.45	843.790226506269
930.475	849.1219552456427
930.5	852.5610328767121
930.5250000000001	854.01744400442
930.5500000000001	854.4228829347433
930.575	854.472965862093
930.6	854.4370396289493
930.625	854.3544272758162
930.6500000000001	854.0910747992671
930.6750000000001	853.1802408867287
930.7	850.7801167493534
930.725	846.5200008073855
930.75	842.0085111301196
930.7750000000001	840.3846873525811
930.8000000000001	842.9423334360016
930.825	847.330858686812
930.85	850.0818030902732
930.875	849.4309248469233
930.9000000000001	845.7767993380952
930.9250000000001	841.3314974513125
930.95	838.7284939990175
930.975	838.257137024678
931.0	837.409563653927
931.0250000000001	834.6822170710124
931.0500000000001	832.6088258392917
931.075	834.6391875142407
931.1	840.0464652455593
931.125	845.0989764198875
931.1500000000001	847.9478088189948
931.1750000000001	849.1765339474404
931.2	848.9120625225842
931.225	846.1150614075566
931.25	840.6933272637356
931.2750000000001	835.0370335810519
931.3000000000001	832.3564530430054
931.325	833.201578714335
931.35	834.5334069367863
931.375	833.2524608904755
931.4000000000001	830.4710551174772
931.4250000000001	830.5933202012408
931.45	835.6446824554323
931.475	842.8096581367386
931.5	848.1126638726951
931.5250000000001	850.0779367242479
931.5500000000001	849.6007851961756
931.575	848.4474691911363
931.6	848.0911740708339
931.625	848.6266807512403
931.6500000000001	848.6506282431328
931.6750000000001	846.8361836290026
931.7	843.8296394622624
931.725	842.1559425601815
931.75	843.5323788557662
931.7750000000001	846.8669047543966
931.8000000000001	849.8378423875092
931.825	851.3703220188761
931.85	851.7002519196939
931.875	851.0352669351876
931.9000000000001	848.8863067303025
931.9250000000001	844.6246622250223
931.95	838.5763370104802
931.975	831.7134773720742
932.0	823.6576390073883
932.0250000000001	813.1701461405326
932.0500000000001	802.737961289996
932.075	799.463708740797
932.1	807.3214433020878
932.125	821.5785830998634
932.1500000000001	834.4269270166398
932.1750000000001	842.3161619708956
932.2	845.9653720996606
932.225	847.38453823372
932.25	848.2722538749862
932.2750000000001	849.3083400636435
932.3000000000001	850.258686838274
932.325	850.7508242811728
932.35	850.600785301931
932.375	849.5068734632636
932.4000000000001	846.9903687113464
932.4250000000001	843.0761676460111
932.45	839.0400611588681
932.475	837.0256245160747
932.5	838.3734277237309
932.5250000000001	842.1662228977525
932.5500000000001	845.8103677873063
932.575	847.1481903756882
932.6	845.6694502348888
932.625	842.1388586172795
932.6500000000001	837.783232444818
932.6750000000001	833.9249488230049
932.7	832.186432843995
932.725	834.0007076177574
932.75	838.9016012964821
932.7750000000001	844.3124356849195
932.8000000000001	847.9700279353774
932.825	849.5962894217276
932.85	850.0643494948054
932.875	850.1070393708408
932.9000000000001	849.9578196216095
932.9250000000001	849.4391171470285
932.95	848.0505522510445
932.975	845.373788125974
933.0	841.9946241823803
933.0250000000001	839.7793363184738
933.0500000000001	840.1438137482716
933.075	842.0652378130424
933.1	843.0981469877565
933.125	842.3092484688556
933.1500000000001	840.9583681533551
933.1750000000001	840.5299408296884
933.2	841.4471787231623
933.225	843.4308842499519
933.25	845.8096684446144
933.2750000000001	847.7332304999005
933.3000000000001	848.7860010070646
933.325	849.1620475631082
933.35	849.2276858700478
933.375	849.2011608008052
933.4000000000001	849.155933309859
933.4250000000001	849.1052109834767
933.45	849.0320097848547
933.475	848.8446358964753
933.5	848.2585167863953
933.5250000000001	846.7401339055752
933.5500000000001	843.7505537944186
933.575	839.0138957515812
933.6	832.371079295876
933.625	824.4648103517676
933.6500000000001	818.3838358241236
933.6750000000001	817.67027649436
933.7	821.3656732126201
933.725	825.4234193607723
933.75	828.9582769688022
933.7750000000001	833.8695608818066
933.8000000000001	839.892999487127
933.825	844.6906302220881
933.85	847.1666230509246
933.875	848.003896102885
933.9000000000001	848.1688310814642
933.9250000000001	848.1477209227788
933.95	848.0448576034104
933.975	847.7343894106472
934.0	846.8794129979717
934.0250000000001	845.1436444366801
934.0500000000001	842.7593054629219
934.075	840.7059254227995
934.1	839.8655752629948
934.125	840.337641570636
934.1500000000001	841.8103573736752
934.1750000000001	843.7859105627989
934.2	845.3859666794228
934.225	845.6726072676122
934.25	844.2450290400302
934.2750000000001	841.7521221086598
934.3000000000001	839.9625441225314
934.325	840.4019711076808
934.35	842.6815984992421
934.375	845.0820523267436
934.4000000000001	846.5048750240207
934.4250000000001	847.023547526772
934.45	847.0709729518926
934.475	846.7665091156697
934.5	845.7242687113238
934.5250000000001	843.2614435063147
934.5500000000001	839.3507891074884
934.575	835.6948952607107
934.6	834.7551285419477
934.625	836.78260293064
934.6500000000001	838.8424668765772
934.6750000000001	837.7612730842925
934.7	833.7557178821754
934.725	830.685053981198
934.75	832.0130458094537
934.7750000000001	836.9554304910279
934.8000000000001	841.9803176290261
934.825	844.9285665870917
934.85	846.0376341809535
934.875	846.2944128361987
934.9000000000001	846.3024153147162
934.9250000000001	846.2618234667564
934.95	846.2145878632235
934.975	846.1662732738232
935.0	846.1162902525723
935.0250000000001	846.0584146495127
935.0500000000001	845.9580389920055
935.075	845.6754845632589
935.1	844.8514690506148
935.125	843.0017575835932
935.1500000000001	840.0784951408482
935.1750000000001	836.6799294328594
935.2	832.3841869760442
935.225	823.9108010618555
935.25	808.4181924739624
935.2750000000001	790.9630184897948
935.3000000000001	783.9517083791184
935.325	793.9741783183015
935.35	813.6122605997407
935.375	830.6624352404201
935.4000000000001	839.8357133300507
935.4250000000001	842.6801898232484
935.45	842.0618509962917
935.475	840.0996452619733
935.5	838.7359469939911
935.5250000000001	839.2640506324732
935.5500000000001	841.2530012294519
935.575	843.2282646908891
935.6	844.2695459966862
935.625	844.2756302781057
935.6500000000001	843.2508834316671
935.6750000000001	841.2544198960555
935.7	839.1172286296141
935.725	838.3353035564124
935.75	839.5198901703894
935.7750000000001	841.542179432552
935.8000000000001	842.6141319106937
935.825	841.2839821107029
935.85	836.5076213841855
935.875	828.7655281323052
935.9000000000001	821.7392321068024
935.9250000000001	820.3899602794933
935.95	825.7769470821369
935.975	833.803053391807
936.0	839.92382051862
936.0250000000001	842.8886339078736
936.0500000000001	843.7396140765952
936.075	843.2845318057573
936.1	840.6902201840616
936.125	833.4539914730609
936.1500000000001	820.0883637483073
936.1750000000001	805.1197027051842
936.2	798.6024482345044
936.225	805.7592216250956
936.25	820.1329318590009
936.2750000000001	831.3914100812352
936.3000000000001	835.7741907313621
936.325	836.28884700894
936.35	836.7199018630063
936.375	837.4642522524333
936.4000000000001	835.4633428954231
936.4250000000001	827.0081898442734
936.45	812.2900833064377
936.475	798.8262578771316
936.5	796.840943862151
936.5250000000001	808.1837428318082
936.5500000000001	824.1219126393199
936.575	835.6915384157896
936.6	841.021908432219
936.625	842.6590197209036
936.6500000000001	842.978978993057
936.6750000000001	842.9890095653808
936.7	842.9489572103548
936.725	842.9032201983047
936.75	842.8569736651503
936.7750000000001	842.8107271319963
936.8000000000001	842.764470608232
936.825	842.7182140844678
936.85	842.6719475700938
936.875	842.6254412810827
936.9000000000001	842.5760776776444
936.9250000000001	842.5032061691487
936.95	842.2959010140503
936.975	841.5648880888187
937.0	839.4846432987177
937.0250000000001	835.2670473924172
937.0500000000001	829.4961214519216
937.075	824.7586541696834
937.1	823.8940667902995
937.125	827.3972941274357
937.1500000000001	832.9947131460714
937.1750000000001	837.7456577610433
937.2	840.1546435693859
937.225	840.221111096946
937.25	838.457848377253
937.2750000000001	835.8713793843162
937.3000000000001	834.237774799701
937.325	834.886385174607
937.35	837.2377651263571
937.375	839.5543677651001
937.4000000000001	840.6852648415589
937.4250000000001	840.0497921186507
937.45	836.0503311885631
937.475	825.5992940571749
937.5	807.739989912579
