#      wvl       a       b       c      rmse
380.0000000 0.028668091568 10.545959959493 0.000000042284 0.000451387315
385.0000000 0.027546158557 9.588842222537 0.000024643584 0.000366816302
390.0000000 0.025731252366 8.245168124155 0.000029736545 0.000242070386
395.0000000 0.023976129612 7.150283456310 0.000011027152 0.000122581450
400.0000000 0.022902736591 6.580043981527 0.000010199735 0.000057583026
405.0000000 0.021229376301 5.600671662176 0.000132984237 0.000080276076
410.0000000 0.019566692322 4.757982779526 0.000024644185 0.000109839199
415.0000000 0.017707064548 3.888544464647 0.000127928947 0.000037735631
420.0000000 0.016386910900 3.311085176739 0.000091758827 0.000057933930
425.0000000 0.015388782603 2.863057338941 0.000254768013 0.000018439052
430.0000000 0.014650060781 2.661561598056 0.000049800553 0.000044114024
435.0000000 0.014120291330 2.456531442706 0.000061924132 0.000014736096
440.0000000 0.013525180943 2.274420017392 0.000000000000 0.000009896177
445.0000000 0.013056309405 2.117014085318 0.000000020317 0.000022777404
450.0000000 0.012838012676 2.034281580844 0.000015768698 0.000022322462
455.0000000 0.012524678465 1.906581615754 0.000111425451 0.000008293745
460.0000000 0.012156504144 1.800407268789 0.000103622857 0.000020978397
465.0000000 0.012017958197 1.789036831039 0.000000000166 0.000019711237
470.0000000 0.012029773974 1.797463601844 0.000004139630 0.000017787836
475.0000000 0.012003086342 1.766536072355 0.000046525179 0.000006821281
480.0000000 0.012077528123 1.811904717151 0.000000098189 0.000022354583
485.0000000 0.012409116446 1.912746430006 0.000000009928 0.000010689464
490.0000000 0.012819598079 2.050531350018 0.000000000000 0.000015160012
495.0000000 0.013059128563 2.116117960149 0.000000000432 0.000030989924
500.0000000 0.013123071703 2.134147626851 0.000000000000 0.000016494420
505.0000000 0.013156639137 2.155396005441 0.000000000000 0.000026183902
510.0000000 0.013123423883 2.140171543669 0.000002680125 0.000019935687
515.0000000 0.012831708617 2.050690136001 0.000000000218 0.000024527876
520.0000000 0.012261523463 1.865842164465 0.000000003661 0.000032726592
525.0000000 0.011643424060 1.685995858016 0.000001378779 0.000004764498
530.0000000 0.011268509278 1.585526114093 0.000000113630 0.000007979779
535.0000000 0.010988330879 1.501667896209 0.000000050294 0.000019603133
540.0000000 0.010652917436 1.393660512561 0.000044513874 0.000019223004
545.0000000 0.010230472670 1.302566910585 0.000000007445 0.000011847210
550.0000000 0.009802466389 1.193935169622 0.000000157126 0.000006863602
555.0000000 0.009512123720 1.128356408482 0.000000207284 0.000003756194
560.0000000 0.009521333173 1.126902365109 0.000000011531 0.000015884835
565.0000000 0.009617291881 1.135041980498 0.000028714353 0.000004466320
570.0000000 0.009648254576 1.152193666388 0.000004851121 0.000006130623
575.0000000 0.009584533807 1.142573389441 0.000000457813 0.000019468848
580.0000000 0.009506825750 1.122464588132 0.000000020598 0.000018513030
585.0000000 0.009487391426 1.107757215652 0.000017700486 0.000005600719
590.0000000 0.009560999895 1.135100672221 0.000002673503 0.000007985237
595.0000000 0.009672433292 1.166400022690 0.000000019333 0.000013860196
600.0000000 0.009752594756 1.183941280059 0.000000013862 0.000010771846
605.0000000 0.009764237117 1.185746867137 0.000000025528 0.000025182526
610.0000000 0.009715367747 1.161539417569 0.000017085177 0.000008894698
615.0000000 0.009682840630 1.167122781406 0.000000025705 0.000018882519
620.0000000 0.009718155938 1.172998898119 0.000000188078 0.000009013145
625.0000000 0.009795242970 1.188058731511 0.000003304450 0.000004978158
630.0000000 0.009903209754 1.215891404322 0.000000314522 0.000012199472
635.0000000 0.009977368013 1.237366031395 0.000000020936 0.000025461254
640.0000000 0.009990530137 1.238055621608 0.000005372215 0.000017313626
645.0000000 0.009938547466 1.230188719681 0.000000016449 0.000013164146
650.0000000 0.009862340223 1.204418154068 0.000000620572 0.000015402800
655.0000000 0.009832292113 1.191645307771 0.000021483599 0.000013237716
660.0000000 0.009845679017 1.200440122173 0.000003443192 0.000013772935
665.0000000 0.009902820087 1.216940585727 0.000000019351 0.000020926838
670.0000000 0.009978040565 1.239629035699 0.000000019864 0.000025291414
675.0000000 0.010024616888 1.230288875891 0.000040086047 0.000007791116
680.0000000 0.010021373705 1.232196155463 0.000054565183 0.000024015926
685.0000000 0.009974400974 1.234290940455 0.000000082816 0.000007808274
690.0000000 0.009875132638 1.214800958899 0.000000004861 0.000006476962
695.0000000 0.009766718602 1.191556892993 0.000000004883 0.000008477307
700.0000000 0.009681948293 1.155406594567 0.000009254275 0.000005472147
705.0000000 0.009637504724 1.146640829449 0.000023895936 0.000012852890
710.0000000 0.009630431060 1.153991216732 0.000000026993 0.000019523580
715.0000000 0.009638586163 1.158082745618 0.000000155464 0.000007710369
720.0000000 0.009640659791 1.162025698522 0.000000010289 0.000014898984
725.0000000 0.009460928270 1.109133377247 0.000005787761 0.000028804756
730.0000000 0.009493302317 1.124149208434 0.000000233010 0.000010446628
735.0000000 0.009753572507 1.172110421336 0.000027730243 0.000001589925
740.0000000 0.009566531721 1.125156678442 0.000041433133 0.000025646104
745.0000000 0.009279734927 1.071404284157 0.000000366674 0.000011642271
750.0000000 0.009300352712 1.078953612566 0.000000371615 0.000006961489
755.0000000 0.009291453960 1.076467771855 0.000000015597 0.000006860009
760.0000000 0.009216000072 1.059891902701 0.000000034424 0.000014426979
765.0000000 0.009077641439 1.024297220133 0.000000026420 0.000012970478
770.0000000 0.009036305914 1.021030367828 0.000000036375 0.000016641015
775.0000000 0.009209869968 1.054593020943 0.000000025905 0.000022140925
780.0000000 0.009259144224 1.054548391217 0.000038400962 0.000016142385
785.0000000 0.009117341658 1.037103416851 0.000000239752 0.000003859695
790.0000000 0.008935398434 0.992211126824 0.000000733850 0.000007827280
795.0000000 0.008764969535 0.952330369976 0.000008064667 0.000007018192
800.0000000 0.008814134362 0.968987098052 0.000000022785 0.000019785236
805.0000000 0.009090661605 1.031839068744 0.000000058270 0.000036289376
810.0000000 0.009079361262 1.026392571479 0.000000025997 0.000010761070
815.0000000 0.009023112375 1.007343453005 0.000005061900 0.000013559820
820.0000000 0.008914934422 0.994545373862 0.000000043465 0.000047548258
825.0000000 0.008807670285 0.970818271197 0.000000010902 0.000040877790
830.0000000 0.008741512991 0.952839296432 0.000000010242 0.000032971727
