#            wvl              a              b              c           rmse
740.000300  0.008423903305  0.505776319444  0.000000000016  0.000000000017
750.000200  0.008390940795  0.501825883003  0.000000000029  0.000000000018
760.000400  0.008354740269  0.497505202361  0.000000000132  0.000000000066
770.000300  0.008314091569  0.492675928587  0.000000000056  0.000000000032
780.000100  0.008268105031  0.487240873047  0.000000000031  0.000000000021
790.000100  0.008216413436  0.481167525678  0.000000000043  0.000000000022
800.000200  0.008159076986  0.474475514192  0.000000000027  0.000000000021
810.000200  0.008096422031  0.467216334600  0.000000000035  0.000000000021
820.000400  0.008029050350  0.459473112446  0.000000000045  0.000000000026
830.000300  0.007957787307  0.451353067399  0.000000000024  0.000000000018
840.000100  0.007883608276  0.442977655658  0.000000000012  0.000000000013
850.000400  0.007807635898  0.434481062131  0.000000000012  0.000000000011
860.000300  0.007730914783  0.425984228040  0.000000000015  0.000000000008
870.000200  0.007654426721  0.417596729129  0.000000000011  0.000000000006
880.000400  0.007579055837  0.409413314637  0.000000000011  0.000000000005
890.000300  0.007505508650  0.401505972267  0.000000000000  0.000000000007
900.000500  0.007434376360  0.393931614282  0.000000000008  0.000000000004
910.000100  0.007366126200  0.386731954540  0.000000000016  0.000000000006
920.000300  0.007301069649  0.379930999564  0.000000000022  0.000000000004
930.000100  0.007239404738  0.373540283334  0.000000000098  0.000000000037
940.000300  0.007181200304  0.367557924107  0.000000000209  0.000000000063
950.000400  0.007126444818  0.361974169037  0.000000000113  0.000000000041
960.000200  0.007074999790  0.356766927843  0.000000000100  0.000000000044
970.000400  0.007026693310  0.351911731613  0.000000000014  0.000000000006
980.000000  0.006981288731  0.347378510364  0.000000000012  0.000000000004
990.000400  0.006938467783  0.343130168355  0.000000000000  0.000000000004
1000.000300  0.006897880192  0.339127528751  0.000000000000  0.000000000005
1010.000400  0.006859124730  0.335327484879  0.000000000003  0.000000000002
1020.000200  0.006821786784  0.331686681724  0.000000000000  0.000000000004
1030.000400  0.006785452488  0.328162822633  0.000000000000  0.000000000005
1040.000100  0.006749672554  0.324711118202  0.000000000006  0.000000000003
1050.000200  0.006714012134  0.321289101284  0.000000000006  0.000000000001
1060.000500  0.006678032812  0.317854854328  0.000000000000  0.000000000003
1070.000000  0.006641311952  0.314368852571  0.000000000009  0.000000000002
1080.000100  0.006603450518  0.310794701648  0.000000000001  0.000000000002
1090.000400  0.006564073457  0.307099149261  0.000000000014  0.000000000002
1099.999800  0.006522850977  0.303254087859  0.000000000000  0.000000000004
1109.999900  0.006479480146  0.299234781254  0.000000000017  0.000000000014
1120.000000  0.006433714469  0.295018800706  0.000000027414  0.000000006739
1130.000000  0.006385375998  0.290601711318  0.000000034487  0.000000007131
1140.000400  0.006334336748  0.285978835575  0.000000000652  0.000000000196
1150.000600  0.006280483372  0.281136839552  0.000000000555  0.000000000165
1160.000100  0.006223813606  0.276086329177  0.000000000015  0.000000000008
1170.000400  0.006164349885  0.270835951543  0.000000000000  0.000000000002
1180.000400  0.006102174770  0.265400070995  0.000000000004  0.000000000002
1190.000400  0.006037419025  0.259797154090  0.000000000000  0.000000000001
1200.000100  0.005970253125  0.254048854134  0.000000000003  0.000000000002
1210.000400  0.005900878100  0.248179004342  0.000000000000  0.000000000002
1220.000400  0.005829534131  0.242214110159  0.000000000027  0.000000000014
1230.000100  0.005756472419  0.236178132591  0.000000010139  0.000000007233
1240.000000  0.005681968198  0.230104065272  0.000000009992  0.000000007304
1249.999900  0.005606303442  0.224019050080  0.000000000004  0.000000000003
1260.000100  0.005529755159  0.217943317234  0.000000000000  0.000000000002
1270.000100  0.005452605688  0.211904380441  0.000000000005  0.000000000001
1280.000200  0.005375127464  0.205925100322  0.000000000000  0.000000000002
1290.000200  0.005297581601  0.200026281555  0.000000000001  0.000000000001
1300.000200  0.005220214694  0.194226498391  0.000000000000  0.000000000002
1310.000800  0.005143256401  0.188541996389  0.000000000000  0.000000000003
1320.000600  0.005066917758  0.182986672621  0.000000000005  0.000000000002
1330.000400  0.004991387630  0.177571940648  0.000000000017  0.000000000006
1340.000000  0.004916837472  0.172307211046  0.000000000009  0.000000000004
1350.000500  0.004842061626  0.166934495444  0.000001978585  0.000000208329
1360.000200  0.001528635329  0.010021475598  0.001763575637  0.000000123672
1370.000600  0.010086100116  0.000172885407  0.001119880333  0.000000080958
1380.000200  0.002374988602  0.006167610084  0.001584342732  0.000000455971
1389.999900  0.001432384409  0.008907054412  0.001618406856  0.000000072307
1400.000200  0.001486943196  0.009587465257  0.001556996773  0.000000090123
1410.000200  0.002113521694  0.019198221717  0.001356429132  0.000002955361
1419.999800  0.004109972951  0.114816432781  0.000217763923  0.000001686990
1430.000500  0.004273436934  0.126726946821  0.000043616074  0.000004109306
1440.000400  0.004218944947  0.123796532536  0.000037680961  0.000003701221
1450.000200  0.004191749707  0.125232283904  0.000000013936  0.000000003195
1460.000200  0.004135838362  0.121915181990  0.000000001922  0.000000000628
1469.999900  0.004081629903  0.118738289036  0.000000015963  0.000000004527
1480.000400  0.004029143959  0.115706372003  0.000000000087  0.000000000028
1490.000500  0.003978332327  0.112806435499  0.000000000000  0.000000000002
1500.000600  0.003929175527  0.110033458347  0.000000010010  0.000000006777
1509.999800  0.003881657848  0.107389212301  0.000000005128  0.000000003919
1519.999800  0.003835732954  0.104863570219  0.000000003265  0.000000002696
1530.000100  0.003791365757  0.102451915664  0.000000002441  0.000000002122
1540.000400  0.003748518859  0.100149348977  0.000000002335  0.000000002087
1550.000100  0.003707149994  0.097950988795  0.000000002416  0.000000002212
1560.000100  0.003667214205  0.095851885057  0.000000002650  0.000000002446
1570.000500  0.003628677072  0.093847626847  0.000000003760  0.000000003303
1580.000400  0.003591493778  0.091934038393  0.000000004060  0.000000003604
1590.000700  0.003555626166  0.090106954921  0.000000003861  0.000000003564
1600.000000  0.003521032028  0.088361824490  0.000000004835  0.000000004334
1610.000100  0.003487670768  0.086694983839  0.000000005982  0.000000005279
1620.000400  0.003455502965  0.085103344727  0.000000004922  0.000000004636
1630.000000  0.003424490762  0.083582502051  0.000000005269  0.000000005000
1640.000600  0.003394593495  0.082129050675  0.000000006616  0.000000006118
1649.999800  0.003365777222  0.080740428406  0.000000007072  0.000000006576
1660.000500  0.003338002442  0.079413197146  0.000000007492  0.000000007035
1670.000400  0.003311235826  0.078144390273  0.000000008503  0.000000007930
1680.000000  0.003285442024  0.076931318985  0.000000009609  0.000000008933
1689.999900  0.003260590807  0.075774770006  0.000000000000  0.000000000001
1699.999800  0.003236615241  0.074664510735  0.000000000000  0.000000000000
1710.000400  0.003213365433  0.073595686409  0.000000000001  0.000000000001
1720.000700  0.003190949549  0.072572496122  0.000000000001  0.000000000000
1730.000400  0.003169338505  0.071592826190  0.000000000002  0.000000000001
1740.000600  0.003148502488  0.070654595495  0.000000000000  0.000000000001
1750.000500  0.003128415856  0.069755969256  0.000000000003  0.000000000001
1760.000400  0.003109050571  0.068895062188  0.000000000001  0.000000000001
1770.000400  0.003090381083  0.068070150469  0.000000000004  0.000000000002
1780.000200  0.003072382676  0.067279596488  0.000000000008  0.000000000005
1789.999900  0.003055032825  0.066521842940  0.000000000338  0.000000000152
1800.000500  0.003038297339  0.065793863376  0.000000009728  0.000000002298
1810.000100  0.002995394255  0.063173038197  0.000017891513  0.000000440875
1819.999600  0.001583215301  0.013440368205  0.000577967603  0.000001156345
1830.000000  0.000792345031  0.002661288280  0.000713352088  0.000000135048
1840.000400  0.009385019331  0.000167573606  0.000434111443  0.000001405240
1850.000000  0.009369488618  0.000167208286  0.000427897093  0.000001857602
1860.000500  0.009351982154  0.000166958634  0.000422054592  0.000002402227
1870.000400  0.009402375901  0.000174792078  0.000439801359  0.000001017990
1880.000000  0.009306106904  0.000166610938  0.000411668797  0.000003851040
1890.000400  0.000996635413  0.006710969185  0.000634581015  0.000000111215
1900.000600  0.009316889596  0.000169623984  0.000412513673  0.000003566177
1910.000000  0.009292054177  0.000169485736  0.000408216902  0.000004358173
1920.000200  0.000679292921  0.001969727423  0.000668622025  0.000000062908
1930.000500  0.001257901918  0.006539008656  0.000591922817  0.000005641753
1940.000400  0.002581587834  0.044223595974  0.000146237609  0.000001223182
1950.000400  0.002845387180  0.057480562777  0.000002971254  0.000000278146
1960.000600  0.002839760227  0.057476579691  0.000000027882  0.000000001509
1970.000200  0.002830853642  0.057114876211  0.000000024221  0.000000007295
1980.000400  0.002822273680  0.056772948212  0.000000000120  0.000000000064
1990.000800  0.002813989706  0.056440329128  0.000000000092  0.000000000052
2000.000400  0.002806006813  0.056120688829  0.000000000476  0.000000000157
2010.000400  0.002798222073  0.055809027845  0.000000011292  0.000000001190
2020.000700  0.002790731919  0.055511762979  0.000000000462  0.000000000169
2030.000200  0.002783507980  0.055225026997  0.000000000117  0.000000000069
2040.001200  0.002776555247  0.054949747557  0.000000000080  0.000000000053
2050.000000  0.002769864794  0.054685489785  0.000000000272  0.000000000143
2060.000700  0.002763429529  0.054431954827  0.000000000417  0.000000000202
2070.001200  0.002757241081  0.054188773362  0.000000000328  0.000000000169
2080.000500  0.002751292559  0.053955593533  0.000000000126  0.000000000081
2090.001000  0.002745578714  0.053732102867  0.000000000077  0.000000000052
2100.000200  0.002740090314  0.053517902174  0.000000000068  0.000000000047
2110.000200  0.002734821275  0.053312711104  0.000000000062  0.000000000044
2119.999300  0.002729767186  0.053116309327  0.000000000066  0.000000000046
2130.000500  0.002724920855  0.052928374493  0.000000000069  0.000000000049
2140.000200  0.002720276778  0.052748653760  0.000000000066  0.000000000048
2150.000700  0.002715829607  0.052576895575  0.000000000088  0.000000000060
2160.001200  0.002711572718  0.052412813441  0.000000000110  0.000000000073
2170.001000  0.002707502636  0.052256242016  0.000000000126  0.000000000084
2180.000700  0.002703613058  0.052106910399  0.000000000130  0.000000000086
2190.000500  0.002699897820  0.051964546637  0.000000000151  0.000000000099
2200.000500  0.002696355398  0.051829064123  0.000000000206  0.000000000129
2210.001200  0.002692980044  0.051700248666  0.000000000150  0.000000000099
2220.000200  0.002689765933  0.051577816725  0.000000000166  0.000000000110
2230.000200  0.002686709039  0.051461612664  0.000000000176  0.000000000114
2240.000500  0.002683806893  0.051351515612  0.000000000214  0.000000000137
2250.000200  0.002681055686  0.051247367259  0.000000000269  0.000000000167
2260.001000  0.002678448749  0.051148904059  0.000000000315  0.000000000189
2270.000000  0.002675985486  0.051056084742  0.000000000373  0.000000000221
2280.001000  0.002673660978  0.050968723228  0.000000000383  0.000000000225
2290.000200  0.002671471781  0.050886653550  0.000000000469  0.000000000266
2300.000200  0.002669414697  0.050809757879  0.000000000565  0.000000000309
2310.001000  0.002667485244  0.050737895505  0.000000000460  0.000000000263
2320.000200  0.002665682926  0.050670940843  0.000000000722  0.000000000370
2330.000500  0.002664002409  0.050608818192  0.000000000578  0.000000000315
2340.000200  0.002662443193  0.050551374258  0.000000000809  0.000000000397
2350.000700  0.002660998290  0.050498402844  0.000000001050  0.000000000469
2360.000500  0.002659669917  0.050450039040  0.000000000887  0.000000000429
2370.001000  0.002658442887  0.050403731889  0.000000011949  0.000000004962
2380.000700  0.002657334321  0.050364032656  0.000000011758  0.000000004685
2390.000000  0.002656332959  0.050328433471  0.000000011754  0.000000004700
2400.000000  0.002655434715  0.050296779551  0.000000012071  0.000000004983
2410.001200  0.002654648799  0.050271690220  0.000000000003  0.000000000001
2420.000200  0.002653953160  0.050248075492  0.000000000040  0.000000000012
2430.000500  0.002653354092  0.050228268506  0.000000000003  0.000000000001
2440.001000  0.002652829319  0.050207803148  0.000000023764  0.000000008125
2450.001000  0.002652438686  0.050199639811  0.000000001276  0.000000000251
2460.000000  0.002652121108  0.050191064207  0.000000000054  0.000000000016
2470.000500  0.002651876211  0.050184034298  0.000000013087  0.000000001702
2480.000000  0.002645341376  0.049579341870  0.000004804585  0.000000457026
2490.000500  0.002405184716  0.037135966821  0.000132251390  0.000008044608
2499.999800  0.002382367961  0.034762178368  0.000149912384  0.000008439189
